date,source,medium,delivery_available,device_type,promo_activated,filter_used,pageviews,visits,productClick,addToCart,checkout,transactions,revenue
2020-06-12,cityads,cpa,Не определено,Мобайл,yes,yes,15,1,60,12,5,0,0
2020-01-23,admitad,cpa,Доставка есть,Десктоп,yes,no,71,1,60,12,15,0,0
2020-05-20,google,organic,Доставки нет,Мобайл,no,no,35,3,60,12,18,3,2480
2020-01-27,google,organic,Доставки нет,Мобайл,no,no,12,1,60,12,3,1,1864
2020-03-22,cityads,cpa,Не определено,Мобайл,yes,yes,17,1,60,12,3,1,1031
2020-03-04,admitad,cpa,Доставки нет,Десктоп,yes,no,11,1,60,12,3,1,1347
2020-09-18,mytarget,organic,Доставка есть,Десктоп,no,no,18,2,60,12,12,2,2617
2020-01-23,(direct),(none),Доставка есть,Мобайл,yes,yes,12,1,60,12,7,0,0
2020-03-11,yandex,cpc,Доставки нет,Десктоп,no,no,21,3,60,12,8,2,3442
2020-09-06,yandex,cpc,Доставки нет,Мобайл,no,no,57,3,60,12,15,0,0
2020-01-08,newsletter,email,Не определено,Десктоп,yes,no,20,2,60,12,8,2,1925
2020-03-09,yandex,organic,Доставка есть,Десктоп,yes,yes,19,1,60,12,5,1,712
2020-09-23,google,cpc,Доставки нет,Десктоп,yes,no,10,1,60,12,6,0,0
2020-06-02,cityads,cpa,Доставки нет,Десктоп,yes,no,11,1,60,12,7,0,0
2020-04-28,google,organic,Доставки нет,Десктоп,no,no,31,2,60,12,6,2,1550
2020-06-06,newsletter,email,Доставка есть,Мобайл,yes,no,20,2,60,12,19,2,4193
2020-02-01,google,cpc,Доставка есть,Десктоп,yes,yes,29,2,60,12,10,2,1688
2020-03-21,newsletter,email,Не определено,Мобайл,yes,yes,10,1,60,12,0,0,0
2020-05-15,admitad,cpa,Не определено,Десктоп,no,yes,27,3,60,12,7,1,859
2020-09-28,yandex,cpc,Доставка есть,Мобайл,no,yes,40,1,60,12,18,1,2996
2020-04-20,yandex,organic,Доставки нет,Десктоп,yes,no,12,1,60,12,3,1,1473
2020-09-26,yandex,organic,Доставки нет,Десктоп,yes,no,26,1,60,12,27,1,1926
2020-01-30,yandex,cpc,Доставки нет,Десктоп,yes,yes,13,1,60,12,4,1,1348
2020-08-25,eLama,cpc,Доставки нет,Мобайл,no,no,37,1,60,12,9,0,0
2020-03-21,yandex,cpc,Доставки нет,Десктоп,no,no,22,2,60,12,6,2,3254
2020-07-26,admitad,cpa,Доставки нет,Мобайл,no,no,11,1,60,12,3,1,2884
2020-07-26,google,organic,Доставки нет,Десктоп,yes,no,15,1,60,12,8,0,0
2020-04-07,yandex,organic,Доставки нет,Мобайл,yes,no,16,2,60,12,17,0,0
2020-04-07,sailplay,email,Не определено,Мобайл,yes,no,25,2,60,12,11,1,1551
2020-05-13,google,cpc,Доставка есть,Десктоп,no,yes,39,1,60,12,4,0,0
2020-07-09,google,cpc,Доставки нет,Мобайл,no,no,11,1,60,12,10,0,0
2020-08-05,other,organic,Доставка есть,Мобайл,no,yes,20,1,60,12,9,1,1425
2020-01-03,yandex,organic,Доставки нет,Мобайл,yes,no,41,2,60,12,6,2,2883
2020-04-20,other,organic,Не определено,Мобайл,yes,no,20,2,60,12,3,1,1945
2020-01-28,(direct),(none),Доставка есть,Десктоп,yes,yes,18,1,60,12,10,2,978
2020-03-19,yandex,organic,Доставка есть,Мобайл,no,yes,22,1,60,12,3,1,3573
2020-09-22,other,email,Не определено,Мобайл,yes,no,73,3,60,12,33,1,1328
2020-07-10,newsletter,email,Доставка есть,Мобайл,yes,no,14,1,60,12,21,1,1368
2020-02-17,DuckDuckGo,organic,Не определено,Мобайл,yes,no,19,1,60,12,6,1,3249
2020-07-29,other,organic,Доставка есть,Десктоп,no,no,10,1,60,12,3,1,995
2020-05-18,bing,organic,Не определено,Мобайл,yes,no,11,1,60,12,4,1,652
2020-08-06,other,organic,Доставка есть,Мобайл,yes,yes,23,1,60,12,15,1,1418
2020-01-08,yandex,cpc,Доставки нет,Мобайл,yes,no,13,1,60,12,10,0,0
2020-09-01,eLama,cpc,Доставка есть,Десктоп,no,yes,17,1,60,12,3,1,619
2020-06-23,(direct),(none),Доставка есть,Мобайл,no,yes,32,2,60,12,12,2,2328
2020-09-10,eLama,cpc,Не определено,Десктоп,yes,yes,12,3,60,12,0,0,0
2020-04-03,other,organic,Не определено,Мобайл,yes,no,14,1,60,12,11,1,1026
2020-06-21,other,cpc,Не определено,Мобайл,yes,no,18,4,60,12,7,0,0
2020-06-13,google,cpc,Доставки нет,Мобайл,yes,yes,9,1,60,12,13,0,0
2020-06-23,bing,organic,Не определено,Мобайл,yes,no,11,1,60,12,3,1,782
2020-03-25,cityads,cpa,Доставка есть,Десктоп,yes,no,11,1,60,12,3,1,1568
2020-05-09,yandex,cpc,Доставки нет,Мобайл,yes,yes,19,1,60,12,10,0,0
2020-04-13,eLama,cpc,Не определено,Десктоп,yes,yes,14,2,60,12,11,0,0
2020-05-25,yandex,cpc,Доставки нет,Десктоп,no,no,11,1,60,12,5,0,0
2020-05-13,yandex,cpc,Доставки нет,Десктоп,no,no,14,1,60,12,2,0,0
2020-02-28,admitad,cpa,Доставка есть,Мобайл,no,no,23,3,60,12,13,2,1438
2020-04-17,DuckDuckGo,organic,Не определено,Десктоп,no,yes,18,1,60,12,3,1,2524
2020-03-28,advertise,cpa,Не определено,Десктоп,yes,no,16,1,60,12,3,1,1147
2020-07-13,facebook,social,Не определено,Десктоп,yes,no,34,3,60,12,3,1,908
2020-09-27,(direct),(none),Доставка есть,Десктоп,yes,yes,18,1,60,12,8,1,952
2020-02-18,yandex,cpc,Доставки нет,Десктоп,yes,no,17,1,60,12,3,1,1955
2020-09-17,yandex,cpc,Доставки нет,Десктоп,no,no,6,1,60,12,6,0,0
2020-06-20,other,organic,Доставки нет,Мобайл,yes,no,14,1,60,12,18,2,372
2020-01-08,yandex,organic,Доставка есть,Десктоп,yes,yes,39,1,60,12,9,1,1037
2020-02-01,yandex,cpc,Доставки нет,Десктоп,no,yes,11,1,60,12,3,1,1857
2020-01-01,facebook,social,Не определено,Мобайл,yes,no,13,1,60,12,5,1,1075
2020-05-20,instagram,cpc,Не определено,Мобайл,yes,no,19,2,60,12,8,1,982
2020-05-18,yandex,organic,Доставка есть,Десктоп,yes,yes,24,1,60,12,11,2,2291
2020-03-02,other,organic,Не определено,Мобайл,yes,no,19,2,60,12,3,1,845
2020-06-08,yandex,cpc,Доставки нет,Десктоп,yes,no,10,1,60,12,5,0,0
2020-07-13,yandex,cpc,Доставки нет,Мобайл,no,no,15,1,60,12,13,0,0
2020-09-05,yandex,cpc,Доставки нет,Десктоп,yes,no,8,1,60,12,10,0,0
2020-06-20,admitad,cpa,Доставки нет,Мобайл,yes,no,9,1,60,12,16,0,0
2020-02-16,admitad,cpa,Доставки нет,Десктоп,yes,no,29,2,60,12,6,2,2834
2020-09-30,yandex,organic,Доставка есть,Десктоп,yes,yes,14,1,60,12,3,1,1379
2020-04-07,google,organic,Доставки нет,Мобайл,no,yes,9,1,60,12,3,0,0
2020-03-03,advertise,cpa,Не определено,Десктоп,yes,yes,20,1,60,12,7,1,848
2020-04-29,google,cpc,Доставка есть,Десктоп,yes,yes,15,1,60,12,5,0,0
2020-06-05,facebook,social,Доставка есть,Мобайл,yes,no,13,1,60,12,28,1,1855
2020-05-19,yandex,cpc,Доставки нет,Десктоп,yes,yes,14,1,60,12,2,0,0
2020-04-16,other,organic,Доставка есть,Десктоп,yes,no,11,1,60,12,3,1,1067
2020-02-07,newsletter,email,Не определено,Десктоп,yes,yes,21,2,60,12,3,1,1306
2020-01-28,yandex,organic,Доставка есть,Десктоп,yes,yes,23,1,60,12,4,0,0
2020-01-21,yandex,cpc,Доставка есть,Десктоп,yes,yes,19,1,60,12,6,1,833
2020-09-03,DuckDuckGo,organic,Не определено,Мобайл,yes,no,50,1,60,12,15,0,0
2020-01-04,google,cpc,Доставка есть,Десктоп,yes,yes,22,1,60,12,3,1,2824
2020-03-12,cityads,cpa,Не определено,Мобайл,yes,yes,17,1,60,12,7,1,1066
2020-01-03,other,organic,Не определено,Мобайл,yes,no,19,1,60,12,5,1,1718
2020-05-18,youtube,cpc,Не определено,Десктоп,yes,no,8,2,60,12,0,0,0
2020-02-29,vk,social,Не определено,Десктоп,no,no,69,52,70,14,3,1,1256
2020-09-26,newsletter,email,Не определено,Мобайл,yes,no,44,3,70,14,13,1,1227
2020-03-21,cityads,cpa,Не определено,Мобайл,no,no,484,299,70,14,9,2,1987
2020-08-30,cityads,cpa,Не определено,Мобайл,no,no,767,302,70,12,26,3,2600
2020-09-11,google,cpc,Не определено,Мобайл,no,yes,87,9,70,14,16,1,981
2020-07-27,eLama,cpc,Не определено,Мобайл,no,yes,17,4,70,14,11,1,1153
2020-05-11,cityads,cpa,Не определено,Мобайл,no,no,335,199,70,14,15,2,2147
2020-08-30,(direct),(none),Не определено,Мобайл,yes,yes,128,6,70,14,55,2,1824
2020-04-02,vk,social,Не определено,Десктоп,no,no,54,35,70,14,9,1,1043
2020-06-09,cityads,cpa,Не определено,Десктоп,no,no,115,65,70,14,10,1,627
2020-06-25,cityads,cpa,Не определено,Мобайл,no,no,296,157,70,14,19,1,458
2020-03-26,yandex,cpc,Доставки нет,Мобайл,no,no,24,4,70,14,11,2,1380
2020-05-22,google,cpc,Не определено,Десктоп,no,yes,25,8,70,14,8,1,747
2020-02-22,cityads,cpa,Не определено,Мобайл,yes,yes,22,3,70,14,7,1,714
2020-06-17,actionpay,cpa,Доставка есть,Десктоп,yes,no,12,1,70,14,17,1,1745
2020-09-13,co-promo,email,Не определено,Десктоп,no,no,109,45,70,14,9,1,837
2020-01-08,google,organic,Доставки нет,Десктоп,yes,no,26,4,70,14,16,2,2136
2020-08-05,cityads,cpa,Не определено,Мобайл,no,no,354,214,70,14,23,2,1457
2020-05-28,cityads,cpa,Не определено,Мобайл,no,no,264,172,70,14,6,0,0
2020-07-12,cityads,cpa,Не определено,Десктоп,no,no,91,44,70,12,15,1,928
2020-03-29,google,organic,Доставки нет,Мобайл,no,no,25,3,70,14,8,2,2005
2020-04-24,yandex,organic,Доставка есть,Десктоп,no,yes,39,3,70,14,8,2,1955
2020-09-11,cityads,cpa,Не определено,Десктоп,no,no,134,62,70,14,18,3,3111
2020-02-12,eLama,cpc,Не определено,Мобайл,yes,yes,16,1,70,14,8,0,0
2020-06-27,facebook,social,Не определено,Мобайл,no,no,171,130,70,14,9,0,0
2020-05-14,facebook,social,Не определено,Мобайл,no,no,53,36,70,14,5,0,0
2020-01-11,advertise,cpa,Не определено,Мобайл,no,no,111,62,70,14,6,0,0
2020-04-16,other,cpc,Не определено,Мобайл,no,no,35,22,70,14,8,0,0
2020-06-21,cityads,cpa,Не определено,Мобайл,no,no,348,186,70,14,25,1,730
2020-05-31,yandex,cpc,Доставки нет,Десктоп,yes,no,34,4,70,14,27,2,2375
2020-08-07,cityads,cpa,Не определено,Мобайл,no,no,505,296,70,14,34,4,5506
2020-08-07,other,cpc,Не определено,Мобайл,no,no,34,8,70,14,16,1,747
2020-06-13,cityads,cpa,Не определено,Десктоп,no,no,171,101,70,14,13,1,1152
2020-06-13,cityads,cpa,Не определено,Мобайл,no,no,368,213,70,14,8,0,0
2020-08-06,co-promo,email,Не определено,Мобайл,no,no,24,13,70,14,13,0,0
2020-08-06,cityads,cpa,Не определено,Мобайл,no,no,352,213,70,14,27,1,618
2020-02-27,cityads,cpa,Не определено,Десктоп,no,no,136,86,70,14,1,0,0
2020-07-02,newsletter,email,Доставка есть,Мобайл,no,no,29,3,70,14,12,3,3433
2020-09-18,mytarget,organic,Доставка есть,Мобайл,yes,no,40,1,70,14,3,1,1434
2020-05-19,admitad,cpa,Не определено,Десктоп,no,yes,20,2,70,14,3,1,1285
2020-08-14,yandex,organic,Доставки нет,Мобайл,no,no,20,4,70,14,20,1,1671
2020-04-09,cityads,cpa,Доставка есть,Десктоп,yes,no,61,4,70,14,15,3,2831
2020-05-16,vk,social,Не определено,Десктоп,no,no,66,39,70,14,3,1,646
2020-08-21,cityads,cpa,Не определено,Мобайл,no,no,686,239,70,14,27,2,839
2020-04-10,cityads,cpa,Не определено,Десктоп,no,no,215,120,70,14,9,2,3496
2020-04-14,yandex,organic,Не определено,Мобайл,no,yes,46,15,70,14,5,1,547
2020-03-20,actionpay,cpa,Не определено,Мобайл,no,no,504,196,70,14,10,3,3256
2020-07-26,cityads,cpa,Не определено,Мобайл,no,no,638,354,70,14,53,3,2109
2020-01-26,google,cpc,Доставки нет,Мобайл,no,no,28,4,70,14,11,3,3931
2020-02-13,vk,social,Не определено,Мобайл,yes,no,24,6,70,14,11,0,0
2020-08-21,cityads,cpa,Не определено,Десктоп,no,no,175,52,70,14,19,2,3172
2020-02-15,google,organic,Доставки нет,Десктоп,yes,no,48,4,70,14,21,4,3809
2020-02-08,yandex,cpc,Доставки нет,Десктоп,no,no,34,5,70,14,20,3,3596
2020-05-24,facebook,social,Не определено,Десктоп,no,no,76,53,70,14,11,2,2026
2020-04-12,cityads,cpa,Не определено,Мобайл,no,no,544,285,70,14,13,1,698
2020-04-03,eLama,cpc,Не определено,Десктоп,no,yes,25,5,70,14,3,0,0
2020-01-26,yandex,cpc,Доставка есть,Мобайл,no,yes,39,3,70,14,14,3,3041
2020-09-12,yandex_direct,cpc,Не определено,Десктоп,no,no,111,43,70,14,0,0,0
2020-08-12,cityads,cpa,Не определено,Мобайл,no,no,389,222,70,14,20,0,0
2020-04-06,cityads,cpa,Не определено,Мобайл,no,no,361,230,70,14,15,2,1776
2020-08-31,cityads,cpa,Не определено,Десктоп,no,no,109,35,70,14,8,1,1157
2020-02-18,cityads,cpa,Не определено,Мобайл,no,no,249,154,70,14,9,1,764
2020-04-09,yandex,cpc,Доставка есть,Десктоп,yes,yes,32,4,70,14,18,4,3261
2020-04-27,facebook,social,Не определено,Мобайл,no,no,125,91,70,14,5,0,0
2020-06-30,cityads,cpa,Доставка есть,Десктоп,yes,no,63,9,70,14,47,6,6872
2020-01-29,yandex,cpc,Доставки нет,Десктоп,yes,no,41,3,70,14,14,3,3523
2020-06-01,yandex,cpc,Не определено,Десктоп,no,yes,52,18,70,14,9,2,1666
2020-08-01,cityads,cpa,Не определено,Десктоп,no,no,126,61,70,14,19,2,1838
2020-01-02,vk,social,Не определено,Мобайл,no,no,143,120,70,14,5,0,0
2020-06-10,admitad,cpa,Не определено,Десктоп,yes,yes,28,6,70,14,6,1,1525
2020-04-19,google,cpc,Доставка есть,Десктоп,yes,yes,43,2,70,14,10,1,599
2020-06-05,promo,email,Не определено,Десктоп,no,no,44,27,70,14,43,1,1597
2020-06-22,yandex,cpc,Не определено,Десктоп,no,yes,25,14,70,14,10,0,0
2020-08-31,mytarget,organic,Доставка есть,Десктоп,yes,no,53,2,70,14,12,2,3194
2020-09-08,mytarget,organic,Не определено,Десктоп,no,no,83,23,70,14,4,0,0
2020-09-20,vk,cpc,Не определено,Мобайл,yes,no,68,17,70,14,15,0,0
2020-03-26,cityads,cpa,Не определено,Мобайл,no,no,291,153,70,14,6,0,0
2020-03-13,other,cpc,Не определено,Десктоп,no,no,12,5,70,14,0,0,0
2020-08-15,yandex,cpc,Доставки нет,Мобайл,yes,no,27,3,70,14,26,0,0
2020-08-15,eLama,cpc,Не определено,Мобайл,no,yes,20,3,70,14,9,1,974
2020-06-11,facebook,social,Не определено,Мобайл,no,no,124,93,70,14,4,0,0
2020-02-06,cityads,cpa,Не определено,Десктоп,no,no,119,49,70,14,6,1,2906
2020-07-04,other,organic,Не определено,Мобайл,yes,no,22,6,70,14,12,2,3726
2020-07-17,(direct),(none),Не определено,Мобайл,no,yes,27,11,70,14,9,2,1552
2020-05-14,cityads,cpa,Не определено,Мобайл,no,no,218,136,70,14,8,2,2410
2020-07-06,promo,email,Не определено,Десктоп,yes,yes,17,2,70,14,9,2,2114
2020-03-17,cityads,cpa,Не определено,Мобайл,no,no,254,145,70,14,14,1,1695
2020-01-24,other,cpc,Не определено,Десктоп,no,no,23,11,70,14,7,1,1955
2020-01-30,cityads,cpa,Не определено,Десктоп,no,no,90,40,70,14,11,3,3685
2020-03-03,yandex,organic,Не определено,Десктоп,no,yes,56,16,70,14,9,2,2158
2020-09-18,yandex,cpc,Не определено,Десктоп,no,yes,36,8,70,14,13,1,978
2020-08-23,cityads,cpa,Не определено,Десктоп,no,no,148,45,70,14,22,1,923
2020-08-31,newsletter,email,Доставка есть,Мобайл,no,no,49,3,70,14,15,2,2046
2020-07-12,cityads,cpa,Не определено,Мобайл,no,no,655,334,70,14,20,2,2246
2020-04-26,promo,email,Не определено,Мобайл,no,no,77,49,70,14,9,1,969
2020-09-08,admitad,cpa,Доставка есть,Мобайл,no,no,90,11,70,14,46,9,7880
2020-04-21,(direct),(none),Доставки нет,Мобайл,yes,no,19,2,70,14,10,0,0
2020-05-03,admitad,cpa,Доставки нет,Мобайл,yes,no,37,3,70,14,13,3,2447
2020-03-31,cityads,cpa,Не определено,Мобайл,no,no,315,199,70,14,8,1,662
2020-09-12,eLama,cpc,Доставка есть,Десктоп,yes,no,22,4,70,14,18,3,4660
2020-03-12,cityads,cpa,Не определено,Десктоп,no,no,127,66,70,14,11,2,1412
2020-08-08,cityads,cpa,Не определено,Десктоп,no,no,109,50,70,12,9,2,1846
2020-04-12,(direct),(none),Не определено,Мобайл,no,yes,29,8,70,14,3,1,1174
2020-07-26,eLama,cpc,Не определено,Десктоп,no,no,34,15,70,14,17,3,3105
2020-06-29,promo,email,Не определено,Десктоп,no,no,61,39,70,14,5,1,998
2020-05-16,other,cpc,Не определено,Мобайл,no,no,38,26,70,14,6,2,1760
2020-05-16,(direct),(none),Доставка есть,Десктоп,no,no,32,6,70,14,17,5,4854
2020-08-27,(direct),(none),Не определено,Мобайл,no,yes,83,11,70,14,16,0,0
